TABLE "anxiety_user"
ATTRIBUTES 23
 f_0_a symbolic
 f_1_a symbolic
 f_2_a symbolic
 f_3_a symbolic
 f_4_a symbolic
 f_5_a symbolic
 f_6_a symbolic
 f_7_a symbolic
 f_8_a symbolic
 f_9_a symbolic
 child_number symbolic
 education symbolic
 gender symbolic
 partner_education symbolic
 partner_age symbolic
 no_of_daughters symbolic
 no_of_sons symbolic
 age_oldest_child symbolic
 average_child_age symbolic
 age symbolic
 years_of_mariage symbolic
 years_of_relationship symbolic
 group symbolic
OBJECTS 1970
"2-2" "1-2" "0-0" "2-2" "0-2" "0-2" "0-0" "0-3" "2-0" "0-2" "5-3" "1-1" "1-0" "1-1" "43-49" "1-1" "4-2" "11-8" "14-13" "46-45" "20-20" "22-24" "1-0"
"2-3" "1-1" "0-3" "2-0" "0-1" "0-3" "0-0" "0-2" "2-0" "0-0" "5-2" "1-1" "1-0" "1-1" "43-34" "1-0" "4-2" "11-5" "14-6" "46-33" "20-10" "22-16" "1-0"
"2-3" "1-1" "0-2" "2-2" "0-1" "0-1" "0-1" "0-2" "2-1" "0-2" "5-2" "1-1" "1-0" "1-1" "43-40" "1-1" "4-1" "11-7" "14-8" "46-33" "20-11" "22-14" "1-0"
"2-2" "1-2" "0-2" "2-1" "0-1" "0-2" "0-1" "0-2" "2-2" "0-2" "5-3" "1-0" "1-0" "1-1" "43-53" "1-1" "4-2" "11-17" "14-25" "46-53" "20-31" "22-37" "1-0"
"1-2" "1-1" "2-1" "3-2" "0-1" "0-0" "0-0" "0-3" "0-1" "0-2" "2-6" "1-1" "0-1" "1-1" "41-40" "1-4" "1-2" "12-3" "14-9" "41-40" "16-16" "22-22" "1-0"
"1-3" "1-0" "2-3" "3-1" "0-0" "0-0" "0-0" "0-3" "0-1" "0-1" "2-2" "1-1" "0-0" "1-1" "41-61" "1-1" "1-1" "12-23" "14-24" "41-53" "16-29" "22-29" "1-0"
"1-3" "1-1" "2-3" "3-1" "0-2" "0-2" "0-0" "0-3" "0-2" "0-2" "2-2" "1-1" "0-0" "1-1" "41-61" "1-1" "1-1" "12-23" "14-24" "41-53" "16-29" "22-29" "1-0"
"1-2" "1-2" "2-3" "3-2" "0-1" "0-2" "0-0" "0-2" "0-0" "0-2" "2-2" "1-0" "0-1" "1-1" "41-40" "1-2" "1-0" "12-4" "14-5" "41-39" "16-6" "22-11" "1-0"
"1-2" "1-2" "2-2" "3-2" "0-2" "0-1" "0-1" "0-1" "0-2" "0-1" "2-5" "1-1" "0-1" "1-0" "41-54" "1-2" "1-3" "12-17" "14-26" "41-59" "16-32" "22-38" "1-0"
"1-2" "1-3" "2-3" "3-1" "0-3" "0-2" "0-2" "0-3" "0-3" "0-3" "2-2" "1-1" "0-1" "1-1" "41-47" "1-1" "1-1" "12-10" "14-12" "41-50" "16-19" "22-22" "1-0"
"1-2" "1-2" "2-2" "3-1" "0-2" "0-2" "0-1" "0-2" "0-2" "0-2" "2-0" "1-1" "0-0" "1-1" "41-45" "1-0" "1-0" "12-0" "14-0" "41-41" "16-13" "22-16" "1-0"
"1-0" "1-1" "2-1" "3-2" "0-0" "0-0" "0-0" "0-1" "0-1" "0-0" "2-3" "1-0" "0-0" "1-0" "41-53" "1-2" "1-1" "12-14" "14-20" "41-53" "16-27" "22-29" "1-2"
"1-3" "1-0" "2-3" "3-1" "0-2" "0-2" "0-0" "0-2" "0-1" "0-2" "2-2" "1-1" "0-1" "1-1" "41-30" "1-1" "1-1" "12-3" "14-4" "41-36" "16-7" "22-10" "1-0"
"1-2" "1-2" "2-1" "3-2" "0-1" "0-1" "0-1" "0-2" "0-1" "0-1" "2-2" "1-1" "0-0" "1-1" "41-51" "1-1" "1-1" "12-16" "14-19" "41-48" "16-24" "22-24" "1-0"
"1-2" "1-2" "2-3" "3-1" "0-2" "0-2" "0-1" "0-2" "0-2" "0-3" "2-0" "1-1" "0-1" "1-1" "41-33" "1-0" "1-0" "12-0" "14-0" "41-35" "16-6" "22-13" "1-0"
"1-2" "1-1" "2-1" "3-1" "0-0" "0-1" "0-0" "0-2" "0-1" "0-2" "2-1" "1-1" "0-0" "1-1" "41-41" "1-0" "1-1" "12-9" "14-9" "41-40" "16-14" "22-17" "1-0"
"1-3" "1-2" "2-2" "3-2" "0-2" "0-1" "0-0" "0-1" "0-1" "0-1" "2-4" "1-1" "0-0" "1-1" "41-59" "1-3" "1-1" "12-19" "14-25" "41-60" "16-34" "22-37" "1-0"
"1-3" "1-2" "2-2" "3-1" "0-1" "0-2" "0-0" "0-2" "0-3" "0-1" "2-6" "1-1" "0-1" "1-1" "41-52" "1-3" "1-3" "12-12" "14-21" "41-54" "16-29" "22-30" "1-0"
"1-1" "1-2" "2-2" "3-1" "0-1" "0-1" "0-1" "0-1" "0-1" "0-1" "2-2" "1-1" "0-0" "1-1" "41-40" "1-1" "1-1" "12-7" "14-12" "41-43" "16-9" "22-15" "1-0"
"1-2" "1-2" "2-2" "3-2" "0-3" "0-2" "0-1" "0-1" "0-1" "0-1" "2-3" "1-1" "0-0" "1-0" "41-54" "1-2" "1-1" "12-9" "14-20" "41-54" "16-31" "22-33" "1-0"
"1-3" "1-3" "2-2" "3-0" "0-2" "0-2" "0-2" "0-2" "0-2" "0-2" "2-2" "1-1" "0-1" "1-1" "41-45" "1-1" "1-1" "12-13" "14-14" "41-44" "16-20" "22-22" "1-0"
"1-2" "1-1" "2-2" "3-2" "0-1" "0-1" "0-1" "0-1" "0-2" "0-2" "2-2" "1-1" "0-0" "1-1" "41-41" "1-1" "1-1" "12-8" "14-10" "41-38" "16-12" "22-14" "1-0"
"1-3" "1-2" "2-1" "3-1" "0-1" "0-1" "0-0" "0-3" "0-2" "0-1" "2-4" "1-1" "0-0" "1-1" "41-37" "1-3" "1-1" "12-5" "14-7" "41-35" "16-11" "22-14" "1-0"
"1-2" "1-2" "2-2" "3-2" "0-0" "0-1" "0-1" "0-2" "0-1" "0-1" "2-1" "1-1" "0-0" "1-1" "41-36" "1-0" "1-1" "12-12" "14-12" "41-36" "16-13" "22-18" "1-0"
"1-3" "1-2" "2-3" "3-1" "0-3" "0-2" "0-1" "0-2" "0-2" "0-2" "2-3" "1-1" "0-0" "1-1" "41-34" "1-2" "1-1" "12-5" "14-7" "41-34" "16-9" "22-10" "1-0"
"1-2" "1-2" "2-2" "3-2" "0-0" "0-1" "0-2" "0-1" "0-1" "0-2" "2-4" "1-1" "0-0" "1-1" "41-59" "1-3" "1-1" "12-19" "14-25" "41-60" "16-34" "22-37" "1-0"
"1-2" "1-2" "2-2" "3-2" "0-2" "0-2" "0-0" "0-1" "0-1" "0-1" "2-2" "1-1" "0-1" "1-1" "41-48" "1-1" "1-1" "12-16" "14-19" "41-51" "16-24" "22-24" "1-0"
"1-3" "1-2" "2-1" "3-1" "0-1" "0-1" "0-0" "0-3" "0-3" "0-2" "2-3" "1-1" "0-0" "1-1" "41-59" "1-0" "1-3" "12-20" "14-28" "41-58" "16-34" "22-36" "1-0"
"1-3" "1-3" "2-1" "3-1" "0-2" "0-2" "0-2" "0-1" "0-1" "0-1" "2-0" "1-1" "0-1" "1-1" "41-41" "1-0" "1-0" "12-0" "14-0" "41-45" "16-13" "22-16" "1-0"
"1-2" "1-1" "2-2" "3-2" "0-2" "0-1" "0-0" "0-1" "0-1" "0-1" "2-3" "1-0" "0-0" "1-1" "41-59" "1-2" "1-1" "12-20" "14-24" "41-58" "16-28" "22-28" "1-0"
"1-3" "1-0" "2-3" "3-3" "0-1" "0-1" "0-1" "0-2" "0-1" "0-1" "2-2" "1-1" "0-0" "1-1" "41-36" "1-1" "1-1" "12-3" "14-4" "41-30" "16-7" "22-10" "1-0"
"1-2" "1-2" "2-3" "3-1" "0-1" "0-2" "0-1" "0-2" "0-1" "0-2" "2-2" "1-1" "0-1" "1-1" "41-34" "1-1" "1-1" "12-4" "14-6" "41-27" "16-9" "22-13" "1-0"
"1-3" "1-1" "2-2" "3-0" "0-1" "0-1" "0-1" "0-2" "0-1" "0-1" "2-3" "1-1" "0-0" "1-1" "41-57" "1-0" "1-3" "12-10" "14-12" "41-44" "16-16" "22-18" "1-0"
"1-2" "1-1" "2-2" "3-1" "0-1" "0-1" "0-1" "0-2" "0-2" "0-2" "2-2" "1-1" "0-0" "1-1" "41-49" "1-1" "1-1" "12-13" "14-20" "41-50" "16-27" "22-28" "1-0"
"1-2" "1-2" "2-0" "3-2" "0-2" "0-2" "0-0" "0-3" "0-0" "0-2" "2-3" "1-1" "0-0" "1-1" "41-49" "1-1" "1-2" "12-8" "14-13" "41-45" "16-20" "22-24" "1-0"
"1-3" "1-1" "2-3" "3-0" "0-1" "0-3" "0-0" "0-2" "0-0" "0-0" "2-2" "1-1" "0-0" "1-1" "41-34" "1-0" "1-2" "12-5" "14-6" "41-33" "16-10" "22-16" "1-0"
"1-3" "1-1" "2-2" "3-2" "0-1" "0-1" "0-1" "0-2" "0-1" "0-2" "2-2" "1-1" "0-0" "1-1" "41-40" "1-1" "1-1" "12-7" "14-8" "41-33" "16-11" "22-14" "1-0"
"1-2" "1-2" "2-2" "3-1" "0-1" "0-2" "0-1" "0-2" "0-2" "0-2" "2-3" "1-0" "0-0" "1-1" "41-53" "1-1" "1-2" "12-17" "14-25" "41-53" "16-31" "22-37" "1-0"
"1-2" "1-1" "1-1" "3-2" "0-1" "1-0" "0-0" "1-3" "1-1" "1-2" "5-6" "1-1" "0-1" "1-1" "46-40" "1-4" "4-2" "11-3" "14-9" "43-40" "20-16" "22-22" "1-0"
"1-3" "1-0" "1-3" "3-1" "0-0" "1-0" "0-0" "1-3" "1-1" "1-1" "5-2" "1-1" "0-0" "1-1" "46-61" "1-1" "4-1" "11-23" "14-24" "43-53" "20-29" "22-29" "1-0"
"1-3" "1-1" "1-3" "3-1" "0-2" "1-2" "0-0" "1-3" "1-2" "1-2" "5-2" "1-1" "0-0" "1-1" "46-61" "1-1" "4-1" "11-23" "14-24" "43-53" "20-29" "22-29" "1-0"
"1-2" "1-2" "1-3" "3-2" "0-1" "1-2" "0-0" "1-2" "1-0" "1-2" "5-2" "1-0" "0-1" "1-1" "46-40" "1-2" "4-0" "11-4" "14-5" "43-39" "20-6" "22-11" "1-0"
"1-2" "1-2" "1-2" "3-2" "0-2" "1-1" "0-1" "1-1" "1-2" "1-1" "5-5" "1-1" "0-1" "1-0" "46-54" "1-2" "4-3" "11-17" "14-26" "43-59" "20-32" "22-38" "1-0"
"1-2" "1-3" "1-3" "3-1" "0-3" "1-2" "0-2" "1-3" "1-3" "1-3" "5-2" "1-1" "0-1" "1-1" "46-47" "1-1" "4-1" "11-10" "14-12" "43-50" "20-19" "22-22" "1-0"
"1-2" "1-2" "1-2" "3-1" "0-2" "1-2" "0-1" "1-2" "1-2" "1-2" "5-0" "1-1" "0-0" "1-1" "46-45" "1-0" "4-0" "11-0" "14-0" "43-41" "20-13" "22-16" "1-0"
"1-0" "1-1" "1-1" "3-2" "0-0" "1-0" "0-0" "1-1" "1-1" "1-0" "5-3" "1-0" "0-0" "1-0" "46-53" "1-2" "4-1" "11-14" "14-20" "43-53" "20-27" "22-29" "1-2"
"1-3" "1-0" "1-3" "3-1" "0-2" "1-2" "0-0" "1-2" "1-1" "1-2" "5-2" "1-1" "0-1" "1-1" "46-30" "1-1" "4-1" "11-3" "14-4" "43-36" "20-7" "22-10" "1-0"
"1-2" "1-2" "1-1" "3-2" "0-1" "1-1" "0-1" "1-2" "1-1" "1-1" "5-2" "1-1" "0-0" "1-1" "46-51" "1-1" "4-1" "11-16" "14-19" "43-48" "20-24" "22-24" "1-0"
"1-2" "1-2" "1-3" "3-1" "0-2" "1-2" "0-1" "1-2" "1-2" "1-3" "5-0" "1-1" "0-1" "1-1" "46-33" "1-0" "4-0" "11-0" "14-0" "43-35" "20-6" "22-13" "1-0"
"1-2" "1-1" "1-1" "3-1" "0-0" "1-1" "0-0" "1-2" "1-1" "1-2" "5-1" "1-1" "0-0" "1-1" "46-41" "1-0" "4-1" "11-9" "14-9" "43-40" "20-14" "22-17" "1-0"
"1-3" "1-2" "1-2" "3-2" "0-2" "1-1" "0-0" "1-1" "1-1" "1-1" "5-4" "1-1" "0-0" "1-1" "46-59" "1-3" "4-1" "11-19" "14-25" "43-60" "20-34" "22-37" "1-0"
"1-3" "1-2" "1-2" "3-1" "0-1" "1-2" "0-0" "1-2" "1-3" "1-1" "5-6" "1-1" "0-1" "1-1" "46-52" "1-3" "4-3" "11-12" "14-21" "43-54" "20-29" "22-30" "1-0"
"1-1" "1-2" "1-2" "3-1" "0-1" "1-1" "0-1" "1-1" "1-1" "1-1" "5-2" "1-1" "0-0" "1-1" "46-40" "1-1" "4-1" "11-7" "14-12" "43-43" "20-9" "22-15" "1-0"
"1-2" "1-2" "1-2" "3-2" "0-3" "1-2" "0-1" "1-1" "1-1" "1-1" "5-3" "1-1" "0-0" "1-0" "46-54" "1-2" "4-1" "11-9" "14-20" "43-54" "20-31" "22-33" "1-0"
"1-3" "1-3" "1-2" "3-0" "0-2" "1-2" "0-2" "1-2" "1-2" "1-2" "5-2" "1-1" "0-1" "1-1" "46-45" "1-1" "4-1" "11-13" "14-14" "43-44" "20-20" "22-22" "1-0"
"1-2" "1-1" "1-2" "3-2" "0-1" "1-1" "0-1" "1-1" "1-2" "1-2" "5-2" "1-1" "0-0" "1-1" "46-41" "1-1" "4-1" "11-8" "14-10" "43-38" "20-12" "22-14" "1-0"
"1-3" "1-2" "1-1" "3-1" "0-1" "1-1" "0-0" "1-3" "1-2" "1-1" "5-4" "1-1" "0-0" "1-1" "46-37" "1-3" "4-1" "11-5" "14-7" "43-35" "20-11" "22-14" "1-0"
"1-2" "1-2" "1-2" "3-2" "0-0" "1-1" "0-1" "1-2" "1-1" "1-1" "5-1" "1-1" "0-0" "1-1" "46-36" "1-0" "4-1" "11-12" "14-12" "43-36" "20-13" "22-18" "1-0"
"1-3" "1-2" "1-3" "3-1" "0-3" "1-2" "0-1" "1-2" "1-2" "1-2" "5-3" "1-1" "0-0" "1-1" "46-34" "1-2" "4-1" "11-5" "14-7" "43-34" "20-9" "22-10" "1-0"
"1-2" "1-2" "1-2" "3-2" "0-0" "1-1" "0-2" "1-1" "1-1" "1-2" "5-4" "1-1" "0-0" "1-1" "46-59" "1-3" "4-1" "11-19" "14-25" "43-60" "20-34" "22-37" "1-0"
"1-2" "1-2" "1-2" "3-2" "0-2" "1-2" "0-0" "1-1" "1-1" "1-1" "5-2" "1-1" "0-1" "1-1" "46-48" "1-1" "4-1" "11-16" "14-19" "43-51" "20-24" "22-24" "1-0"
"1-3" "1-2" "1-1" "3-1" "0-1" "1-1" "0-0" "1-3" "1-3" "1-2" "5-3" "1-1" "0-0" "1-1" "46-59" "1-0" "4-3" "11-20" "14-28" "43-58" "20-34" "22-36" "1-0"
"1-3" "1-3" "1-1" "3-1" "0-2" "1-2" "0-2" "1-1" "1-1" "1-1" "5-0" "1-1" "0-1" "1-1" "46-41" "1-0" "4-0" "11-0" "14-0" "43-45" "20-13" "22-16" "1-0"
"1-2" "1-1" "1-2" "3-2" "0-2" "1-1" "0-0" "1-1" "1-1" "1-1" "5-3" "1-0" "0-0" "1-1" "46-59" "1-2" "4-1" "11-20" "14-24" "43-58" "20-28" "22-28" "1-0"
"1-3" "1-0" "1-3" "3-3" "0-1" "1-1" "0-1" "1-2" "1-1" "1-1" "5-2" "1-1" "0-0" "1-1" "46-36" "1-1" "4-1" "11-3" "14-4" "43-30" "20-7" "22-10" "1-0"
"1-2" "1-2" "1-3" "3-1" "0-1" "1-2" "0-1" "1-2" "1-1" "1-2" "5-2" "1-1" "0-1" "1-1" "46-34" "1-1" "4-1" "11-4" "14-6" "43-27" "20-9" "22-13" "1-0"
"1-3" "1-1" "1-2" "3-0" "0-1" "1-1" "0-1" "1-2" "1-1" "1-1" "5-3" "1-1" "0-0" "1-1" "46-57" "1-0" "4-3" "11-10" "14-12" "43-44" "20-16" "22-18" "1-0"
"1-2" "1-1" "1-2" "3-1" "0-1" "1-1" "0-1" "1-2" "1-2" "1-2" "5-2" "1-1" "0-0" "1-1" "46-49" "1-1" "4-1" "11-13" "14-20" "43-50" "20-27" "22-28" "1-0"
"1-2" "1-2" "1-0" "3-2" "0-2" "1-2" "0-0" "1-3" "1-0" "1-2" "5-3" "1-1" "0-0" "1-1" "46-49" "1-1" "4-2" "11-8" "14-13" "43-45" "20-20" "22-24" "1-0"
"1-3" "1-1" "1-3" "3-0" "0-1" "1-3" "0-0" "1-2" "1-0" "1-0" "5-2" "1-1" "0-0" "1-1" "46-34" "1-0" "4-2" "11-5" "14-6" "43-33" "20-10" "22-16" "1-0"
"1-3" "1-1" "1-2" "3-2" "0-1" "1-1" "0-1" "1-2" "1-1" "1-2" "5-2" "1-1" "0-0" "1-1" "46-40" "1-1" "4-1" "11-7" "14-8" "43-33" "20-11" "22-14" "1-0"
"1-2" "1-2" "1-2" "3-1" "0-1" "1-2" "0-1" "1-2" "1-2" "1-2" "5-3" "1-0" "0-0" "1-1" "46-53" "1-1" "4-2" "11-17" "14-25" "43-53" "20-31" "22-37" "1-0"
"3-2" "2-1" "2-3" "1-1" "1-0" "2-1" "0-0" "2-0" "3-0" "1-0" "6-4" "1-1" "1-0" "1-1" "52-45" "3-2" "3-2" "12-11" "21-16" "54-45" "29-21" "30-27" "0-1"
"3-1" "2-0" "2-1" "1-2" "1-1" "2-1" "0-0" "2-1" "3-0" "1-1" "6-2" "1-1" "1-0" "1-1" "52-51" "3-1" "3-1" "12-15" "21-17" "54-49" "29-24" "30-32" "0-1"
"3-0" "2-1" "2-1" "1-2" "1-0" "2-0" "0-0" "2-1" "3-1" "1-0" "6-3" "1-0" "1-0" "1-0" "52-53" "3-2" "3-1" "12-14" "21-20" "54-53" "29-27" "30-29" "0-2"
"3-1" "2-1" "2-1" "1-1" "1-1" "2-1" "0-0" "2-0" "3-0" "1-0" "6-3" "1-1" "1-1" "1-0" "52-53" "3-1" "3-2" "12-17" "21-25" "54-53" "29-31" "30-37" "0-1"
"3-1" "2-1" "2-1" "1-2" "1-1" "2-1" "0-0" "2-1" "3-1" "1-2" "6-3" "1-1" "1-1" "1-1" "52-45" "3-1" "3-2" "12-8" "21-13" "54-49" "29-20" "30-24" "0-1"
"3-1" "2-0" "2-1" "1-1" "1-0" "2-1" "0-0" "2-1" "3-1" "1-1" "6-4" "1-1" "1-1" "1-1" "52-46" "3-1" "3-3" "12-7" "21-12" "54-44" "29-21" "30-23" "0-1"
"3-0" "2-0" "2-0" "1-3" "1-0" "2-0" "0-0" "2-1" "3-1" "1-0" "6-2" "1-1" "1-1" "1-1" "52-42" "3-0" "3-2" "12-12" "21-13" "54-40" "29-15" "30-17" "0-1"
"3-2" "2-1" "2-0" "1-2" "1-0" "2-0" "0-0" "2-0" "3-2" "1-0" "6-5" "1-1" "1-1" "1-1" "52-43" "3-1" "3-4" "12-11" "21-14" "54-46" "29-20" "30-22" "0-1"
"3-1" "2-1" "2-2" "1-3" "1-0" "2-0" "0-0" "2-0" "3-0" "1-0" "6-2" "1-1" "1-0" "1-1" "52-41" "3-1" "3-1" "12-12" "21-14" "54-41" "29-16" "30-22" "0-1"
"3-1" "2-1" "2-1" "1-3" "1-0" "2-1" "0-0" "2-1" "3-1" "1-1" "6-5" "1-1" "1-0" "1-1" "52-46" "3-1" "3-4" "12-11" "21-14" "54-43" "29-20" "30-22" "0-1"
"3-1" "2-0" "2-1" "1-1" "1-0" "2-1" "0-0" "2-1" "3-1" "1-1" "6-3" "1-0" "1-1" "1-1" "52-44" "3-0" "3-3" "12-11" "21-14" "54-53" "29-19" "30-21" "0-1"
"3-1" "2-0" "2-1" "1-3" "1-0" "2-0" "0-0" "2-0" "3-0" "1-0" "6-1" "1-1" "1-1" "1-1" "52-47" "3-1" "3-0" "12-10" "21-10" "54-49" "29-22" "30-25" "0-1"
"3-2" "2-0" "2-0" "1-2" "1-0" "2-1" "0-0" "2-0" "3-0" "1-0" "6-2" "1-1" "1-1" "1-1" "52-40" "3-2" "3-0" "12-12" "21-13" "54-40" "29-18" "30-22" "0-1"
"3-1" "2-1" "2-1" "1-2" "1-1" "2-1" "0-0" "2-0" "3-1" "1-1" "6-3" "1-1" "1-1" "1-1" "52-44" "3-1" "3-2" "12-6" "21-12" "54-48" "29-19" "30-24" "0-1"
"3-1" "2-1" "2-1" "1-2" "1-0" "2-1" "0-1" "2-2" "3-1" "1-1" "6-4" "1-1" "1-0" "1-1" "52-40" "3-4" "3-0" "12-6" "21-8" "54-34" "29-10" "30-12" "0-1"
"3-3" "2-0" "2-2" "1-3" "1-0" "2-2" "0-0" "2-0" "3-0" "1-0" "6-2" "1-1" "1-0" "1-1" "52-44" "3-1" "3-1" "12-13" "21-14" "54-45" "29-20" "30-22" "0-1"
"3-1" "2-0" "2-1" "1-2" "1-1" "2-0" "0-0" "2-0" "3-0" "1-1" "6-1" "1-1" "1-1" "1-1" "52-36" "3-1" "3-0" "12-7" "21-7" "54-37" "29-8" "30-10" "0-1"
"3-1" "2-1" "2-1" "1-1" "1-1" "2-1" "0-0" "2-1" "3-0" "1-0" "6-2" "1-1" "1-1" "1-1" "52-35" "3-2" "3-0" "12-4" "21-6" "54-34" "29-9" "30-11" "0-1"
"3-1" "2-0" "2-1" "1-3" "1-1" "2-1" "0-0" "2-1" "3-0" "1-0" "6-3" "1-1" "1-0" "1-1" "52-45" "3-1" "3-2" "12-9" "21-12" "54-43" "29-18" "30-20" "0-1"
"3-1" "2-0" "2-0" "1-2" "1-0" "2-0" "0-0" "2-1" "3-1" "1-0" "6-3" "1-1" "1-1" "1-1" "52-39" "3-2" "3-1" "12-4" "21-7" "54-38" "29-10" "30-12" "0-1"
"3-2" "2-1" "2-2" "1-3" "1-0" "2-0" "0-0" "2-1" "3-1" "1-2" "6-2" "1-1" "1-0" "1-1" "52-41" "3-2" "3-0" "12-10" "21-12" "54-41" "29-15" "30-16" "0-1"
"3-1" "2-1" "2-2" "1-2" "1-0" "2-0" "0-0" "2-0" "3-0" "1-0" "6-3" "1-1" "1-1" "1-1" "52-40" "3-1" "3-2" "12-10" "21-13" "54-46" "29-19" "30-22" "0-1"
"3-1" "2-0" "2-1" "1-2" "1-0" "2-0" "0-0" "2-2" "3-0" "1-1" "6-2" "1-1" "1-0" "1-1" "52-48" "3-1" "3-1" "12-10" "21-15" "54-49" "29-4" "30-26" "0-1"
"3-2" "2-2" "2-2" "1-2" "1-1" "2-1" "0-0" "2-1" "3-2" "1-1" "6-1" "1-1" "1-0" "1-1" "52-49" "3-1" "3-0" "12-10" "21-10" "54-47" "29-22" "30-25" "0-1"
"3-1" "2-0" "2-1" "1-2" "1-0" "2-1" "0-0" "2-1" "3-1" "1-1" "6-0" "1-1" "1-1" "1-0" "52-51" "3-0" "3-0" "12-0" "21-0" "54-53" "29-5" "30-6" "0-1"
"3-3" "2-1" "2-2" "1-1" "1-1" "2-1" "0-0" "2-2" "3-1" "1-2" "6-2" "1-0" "1-0" "1-0" "52-36" "3-0" "3-2" "12-10" "21-10" "54-35" "29-14" "30-18" "0-1"
"3-1" "2-0" "2-1" "1-3" "1-1" "2-0" "0-0" "2-1" "3-1" "1-1" "6-3" "1-1" "1-1" "1-1" "52-40" "3-0" "3-3" "12-5" "21-8" "54-38" "29-13" "30-19" "0-1"
"3-1" "2-0" "2-0" "1-3" "1-1" "2-0" "0-0" "2-0" "3-0" "1-1" "6-2" "1-1" "1-1" "1-1" "52-38" "3-1" "3-1" "12-8" "21-10" "54-41" "29-12" "30-14" "0-1"
"3-2" "2-1" "2-1" "1-1" "1-0" "2-1" "0-0" "2-2" "3-0" "1-0" "6-4" "1-1" "1-0" "1-1" "52-48" "3-2" "3-2" "12-11" "21-14" "54-45" "29-20" "30-23" "0-1"
"1-2" "2-1" "2-3" "1-1" "1-0" "1-1" "1-0" "1-0" "1-0" "1-0" "2-4" "1-1" "0-0" "1-1" "40-45" "1-2" "1-2" "7-11" "12-16" "43-45" "9-21" "15-27" "0-1"
"1-1" "2-0" "2-1" "1-2" "1-1" "1-1" "1-0" "1-1" "1-0" "1-1" "2-2" "1-1" "0-0" "1-1" "40-51" "1-1" "1-1" "7-15" "12-17" "43-49" "9-24" "15-32" "0-1"
"1-0" "2-1" "2-1" "1-2" "1-0" "1-0" "1-0" "1-1" "1-1" "1-0" "2-3" "1-0" "0-0" "1-0" "40-53" "1-2" "1-1" "7-14" "12-20" "43-53" "9-27" "15-29" "0-2"
"1-1" "2-1" "2-1" "1-1" "1-1" "1-1" "1-0" "1-0" "1-0" "1-0" "2-3" "1-1" "0-1" "1-0" "40-53" "1-1" "1-2" "7-17" "12-25" "43-53" "9-31" "15-37" "0-1"
"1-1" "2-1" "2-1" "1-2" "1-1" "1-1" "1-0" "1-1" "1-1" "1-2" "2-3" "1-1" "0-1" "1-1" "40-45" "1-1" "1-2" "7-8" "12-13" "43-49" "9-20" "15-24" "0-1"
"1-1" "2-0" "2-1" "1-1" "1-0" "1-1" "1-0" "1-1" "1-1" "1-1" "2-4" "1-1" "0-1" "1-1" "40-46" "1-1" "1-3" "7-7" "12-12" "43-44" "9-21" "15-23" "0-1"
"1-0" "2-0" "2-0" "1-3" "1-0" "1-0" "1-0" "1-1" "1-1" "1-0" "2-2" "1-1" "0-1" "1-1" "40-42" "1-0" "1-2" "7-12" "12-13" "43-40" "9-15" "15-17" "0-1"
"1-2" "2-1" "2-0" "1-2" "1-0" "1-0" "1-0" "1-0" "1-2" "1-0" "2-5" "1-1" "0-1" "1-1" "40-43" "1-1" "1-4" "7-11" "12-14" "43-46" "9-20" "15-22" "0-1"
"1-1" "2-1" "2-2" "1-3" "1-0" "1-0" "1-0" "1-0" "1-0" "1-0" "2-2" "1-1" "0-0" "1-1" "40-41" "1-1" "1-1" "7-12" "12-14" "43-41" "9-16" "15-22" "0-1"
"1-1" "2-1" "2-1" "1-3" "1-0" "1-1" "1-0" "1-1" "1-1" "1-1" "2-5" "1-1" "0-0" "1-1" "40-46" "1-1" "1-4" "7-11" "12-14" "43-43" "9-20" "15-22" "0-1"
"1-1" "2-0" "2-1" "1-1" "1-0" "1-1" "1-0" "1-1" "1-1" "1-1" "2-3" "1-0" "0-1" "1-1" "40-44" "1-0" "1-3" "7-11" "12-14" "43-53" "9-19" "15-21" "0-1"
"1-1" "2-0" "2-1" "1-3" "1-0" "1-0" "1-0" "1-0" "1-0" "1-0" "2-1" "1-1" "0-1" "1-1" "40-47" "1-1" "1-0" "7-10" "12-10" "43-49" "9-22" "15-25" "0-1"
"1-2" "2-0" "2-0" "1-2" "1-0" "1-1" "1-0" "1-0" "1-0" "1-0" "2-2" "1-1" "0-1" "1-1" "40-40" "1-2" "1-0" "7-12" "12-13" "43-40" "9-18" "15-22" "0-1"
"1-1" "2-1" "2-1" "1-2" "1-1" "1-1" "1-0" "1-0" "1-1" "1-1" "2-3" "1-1" "0-1" "1-1" "40-44" "1-1" "1-2" "7-6" "12-12" "43-48" "9-19" "15-24" "0-1"
"1-1" "2-1" "2-1" "1-2" "1-0" "1-1" "1-1" "1-2" "1-1" "1-1" "2-4" "1-1" "0-0" "1-1" "40-40" "1-4" "1-0" "7-6" "12-8" "43-34" "9-10" "15-12" "0-1"
"1-3" "2-0" "2-2" "1-3" "1-0" "1-2" "1-0" "1-0" "1-0" "1-0" "2-2" "1-1" "0-0" "1-1" "40-44" "1-1" "1-1" "7-13" "12-14" "43-45" "9-20" "15-22" "0-1"
"1-1" "2-0" "2-1" "1-2" "1-1" "1-0" "1-0" "1-0" "1-0" "1-1" "2-1" "1-1" "0-1" "1-1" "40-36" "1-1" "1-0" "7-7" "12-7" "43-37" "9-8" "15-10" "0-1"
